,HCC44_LUNG,OACP4C_OESOPHAGUS
ADK,-3.5603990000000003,5.134079999999999
ICMT,-0.63812,2.6392300000000004
ERAP2,-1.34991,1.00617
CCR3,-2.30513,1.901551
PINK1,-21.571617999999994,13.127160000000003
RAC1,-15.052249,13.64829946
MAPK10,-5.47376,4.887367
SMOX,-1.19996,3.126354
CDYL2,-1.3004600000000002,1.7460194000000002
TRIM33,-0.95999,0.9261260000000001
FUCA2,0.10107499999999936,7.253108999999999
TARDBP,-7.390303700000001,7.436387999999999
ANXA2,-12.089109000000004,5.5927504
S1PR3,-1.2601010000000001,6.086511
ENTPD2,-1.777509,1.76297
CYP2E1,-2.64055,6.279592999999998
EPHX1,-1.0351999999999997,-0.5489210000000001
PTEN,-19.676982599999995,34.05444085999999
LPAR2,-2.42598,1.38333
CYSLTR2,-1.5418500000000002,0.48094000000000003
PRDM9,-5.22778,1.84999993
CHRNA5,-3.2026100000000004,-2.30097
HSD17B3,-4.196167,2.99121
EPHA2,-13.266059000000002,20.496413459999996
EML4,0.0,0.0
F5,-4.634422,4.41489
LARS,-3.3221687000000006,5.375134999999999
AGK,-2.424649,0.17757000000000012
BRDT,-3.0575200000000002,1.2275609299999999
CYP24A1,-6.9514450000000005,4.486409999999999
ADH5,-2.10632,4.4301569999999995
PROC,-1.3058574800000002,4.53716
LRAT,-0.6774100000000001,4.88697
PGF,-3.4148680000000002,5.50429346
DPP4,-11.739564000000003,-0.8143585400000015
AKR1C1,-12.503846,1.6259859999999995
SERPINA6,0.0,0.0
GGT1,-2.13428,3.7698100000000005
GSTA3,0.0,0.0
GPR88,-3.3667730000000002,0.9710300000000001
KCNH3,-1.3718000000000001,-0.58697
HNRNPH1,0.07806399999999997,1.125991
CDK13,-1.4339910000000002,3.801796
MAP3K9,-1.0380800000000001,0.9999399999999999
DOT1L,-0.62269,3.3288910000000005
PYGL,1.7413609999999997,5.6014289999999995
GNAQ,-5.337129,3.8437034000000008
DPP7,0.5116999999999998,1.095339
AREG,-15.953964000000003,11.596273
MAP3K4,-3.8870989999999996,-0.891965
CCL11,-0.4211770000000005,5.922780459999999
ENPP6,-3.45334,-0.6342260000000001
RNPEP,-0.88401,-0.25299000000000005
ALOX5AP,-1.9872099999999997,-0.89792
MGAT1,-3.2523160000000004,2.5517979999999993
GSR,0.8684799999999999,0.5201899999999998
HDAC7,-0.9113700000000002,6.019089
FAF1,-1.63013,6.3434479999999995
NAGPA,-2.5530000000000004,4.285485
KIT,-18.115698600000005,11.197045260000001
CNR2,-3.7493900000000004,-1.38968854
ATAD5,-4.008784,3.765843
DNMT1,-8.462975,4.425084999999999
BDKRB1,-2.74693,4.83333516
PFKFB1,-5.005141000000001,5.692688
EHMT2,0.5175599999999998,6.846191
UCHL1,-8.796776,8.690743399999999
MMP2,-4.16757,6.368844
NAAA,-1.68966,-0.48754100000000006
FCGR1A,-4.481800000000001,3.3173500000000002
PNPO,-3.203139,3.52804
ODC1,-2.6453100000000007,4.2738640000000006
ADCY10,-3.004459,2.471768
BRSK2,-4.672118000000001,5.355464000000001
ATF1,-2.3639275999999994,3.061036
VTN,-15.336016000000004,11.192723859999997
HYOU1,-1.73844,1.3607200000000002
MUSK,-4.628989,2.6214000000000004
QTRT1,0.5618993,0.91816
NUAK1,-4.211634,3.6890600000000004
TGFBR1,-19.846904000000002,35.26452139
SOAT1,-3.1013200000000003,4.3871210000000005
SETD7,-3.741699,3.635776000000001
CLCA1,-3.7020600000000004,-1.96754
CCK,-8.042883,9.217296459999998
PRKD2,-14.154272,8.431427000000001
KARS,-3.3015227000000005,7.401407000000001
DMPK,-7.161538999999999,1.261356
GABRA2,-2.516604,0.940469
HAO1,-0.77458,1.12805
MECP2,-21.687757,9.833218000000002
CHRNE,-2.28236,-0.019349999999999923
CLEC4C,-0.024009000000000613,3.1694859999999996
MOGAT2,-3.90302,-1.0101
STK4,-7.06482448,8.864497
SLC16A10,-1.026403,3.74587
PRPF4,0.0,0.0
HTR1B,-5.056339,4.965832000000001
TCF4,-2.8115570000000005,6.26097493
P4HA2,0.0,0.0
BSG,-3.6397156000000006,3.85815146
PTP4A2,0.356891,3.18079
TP53BP1,-2.1031839999999997,4.1079464
PTPRB,0.4692209999999998,4.555462
DNMT3B,-9.654354,6.8540459999999985
SRCIN1,-2.9886289999999995,4.4000134
SHC2,-1.0787360000000004,2.459615
L3MBTL3,-2.687406,2.184853
CASP10,-2.93405,0.163161
TARS2,-1.8339707000000003,0.9760599999999998
HIPK1,-8.359029,14.527603000000001
KIFC3,-2.63207,-0.7648100000000002
CXCR4,-9.193058000000004,11.634908459999998
AOX1,-0.09607000000000004,1.87717
CYP2B6,-1.0061989999999998,1.025962
IL13,-7.516453480000001,8.401508999999999
SLC13A3,-2.649349,0.199942
SLC6A2,-2.3513,5.22989
PDCD4,-4.848928000000001,7.161109000000001
RNASE1,0.7216199999999999,1.57327
GALC,-0.3601390000000001,2.2948525
PDE4A,-3.6656779999999998,2.7539619999999996
PTPRG,-0.7411150000000001,6.003821
ENPP7,-1.3576300000000001,5.6721349
FANCD2,-2.002138,2.6630599999999998
PRSS8,-0.88401,-0.25299000000000005
ADH7,0.4932099999999998,3.216983
MAP2K3,-2.4761700000000006,3.274986
MC2R,-0.66341,1.22831
KCNK18,-2.7950700000000004,-1.62008
KCNE1,-11.730369999999999,-0.2097699999999999
GLP1R,-4.942273,0.7238110000000001
TBXAS1,-1.23395,1.42531
LANCL2,-0.33224000000000004,1.041516
PIN1,-8.64657748,11.2687114
PSMB3,-13.80786,9.325260999999998
CBX5,-1.3608500000000001,3.601477
PPME1,0.2351399999999999,1.6813134
PRKG1,-5.197344,6.502191459999999
HTR3B,-1.1725500000000002,1.17381
IKBKE,-7.2273190000000005,5.115276000000001
KMT2A,-4.143759700000001,8.921900399999998
HNRNPC,-4.58047,0.9946973999999997
WNT3,-7.7193999999999985,5.777338459999999
EIF4B,-0.8747200000000002,1.88144
SLC22A9,-0.07403300000000002,1.2261
UROS,-1.0637886,2.82755
MARS,-1.4097214000000005,4.128316
POLI,0.0,0.0
NCOA3,-4.2560734799999995,3.7215659999999997
GRM7,-4.09762,5.344571000000001
PLA2G7,-3.38966,1.16315293
GNAS,-3.230222,7.1881
KLK6,-2.6533700000000002,7.156720000000001
CYP27A1,-4.049187,2.20149
CHKB,-3.539649,-0.564116
BIRC8,0.10763999999999996,0.8869499999999999
USP14,-1.8024850000000001,6.7765704
PKMYT1,-0.025842000000000143,3.8640810000000005
FABP7,-4.10586,-0.10600999999999988
VCP,-13.883881,15.832240999999996
EIF2AK3,-3.960609200000001,11.860707999999999
STK38,-1.3526500000000001,0.7504374
XDH,-4.748451,6.10399
CDK11A,-0.5698700000000001,1.33059
HCN2,-4.31542,1.5468300000000001
EEF2,-4.16584,8.732027000000002
SLC44A4,-8.746349,6.647998
ITGB3,-16.374747999999997,10.26373186
HKDC1,-1.6900500000000003,1.64547
GRIN2A,-12.380189,1.5394828600000001
WNK2,-2.13836,3.5767074
ADORA3,-5.805629,5.4871289999999995
FABP4,-1.7724572000000003,5.350946
PTPN22,-6.294955000000001,8.715149
PTPN5,0.5472609999999999,3.23135
CTSG,-6.262250000000002,5.201460000000001
PON1,-8.711998,5.714253
CCR5,-6.23684,3.1837234599999995
MAT2A,-2.89384,0.8506499999999999
ABHD6,-1.4323000000000004,3.723994
PTPN18,-1.7142810000000002,5.383054
RPA1,-0.7238240000000001,3.62153493
AKT2,-11.883105,13.373520000000001
EEF1A2,-0.51363,3.654002
KIF9,-1.4129589999999999,0.38764499999999996
KDM6B,-7.22517,6.824926000000001
KCNJ1,-1.64701,-0.07583999999999991
NR4A1,-5.254239999999999,6.1686714600000006
EEF2K,-2.8291690000000003,6.0518600000000005
GDA,-1.4532800000000001,4.83738
ACE,-15.352727000000003,5.935598999999999
ACTB,-13.135677999999999,10.061204460000003
MINK1,-1.4677990000000003,6.047877000000001
CPN1,-0.009880000000000111,2.181992
DKK1,-8.458446000000002,13.440774199999998
CDC42SE1,-1.28373,1.4085509999999999
CDC25A,-1.5728319999999996,6.084490000000001
TAS2R14,-2.73266,-0.14459999999999995
AMPD1,-2.464149,1.5951899999999997
HPGDS,-4.816368,3.14286
GRM1,-6.044772999999999,2.33062
LCT,-1.33322,0.5669599999999999
PFKFB3,-1.7097290000000003,2.452669
PDIA6,-2.89049,3.5156799999999997
CDK17,-0.29045,0.61707
ITGB1,-15.040877,3.44179746
CDKL2,-1.4421100000000002,1.18795
ACVR1C,-5.9268089999999995,11.175829199999997
SLC27A5,-0.15823,0.65708
SGK3,-1.1734499999999999,1.320798
PADI1,-0.9714900000000001,0.4716489999999999
BRD7,-1.0399300000000002,5.371484
PPP3CA,-20.124980599999997,13.369296000000002
GRIK1,-2.684254,-0.20860899999999982
NGF,-7.2458659999999995,7.980679399999999
SP1,-5.910721400000002,7.331319000000002
TLK1,-5.971829,-0.19150699999999998
ABCC11,-1.2425199999999998,3.3906199999999997
ALOX5,-2.2441000000000004,1.8166090000000001
TMPRSS11D,-0.85417,0.6835
CCNA2,-0.35033000000000003,7.510866
SKP1,-5.528519,5.890972999999999
PTPRA,0.7022319999999999,1.8656284600000004
ITGB2,-14.588906,9.08491246
DHCR7,-1.3548300000000002,4.069715
RHOC,-2.9746850000000005,4.58010846
CLPX,-0.8807900000000001,1.17576
ITPKB,-5.708041000000001,3.874287
CD28,-7.734818000000001,3.5935470000000005
HNF4A,-6.828619,14.334356
PSMB1,-13.296159999999999,10.4206
TUBB4A,0.7580100000000001,4.505929999999999
PDE6C,-1.6956390000000001,5.57197
CEACAM5,-0.6050010000000003,1.07283046
UBLCP1,-0.637349,1.44565
TLR4,-14.577513000000005,15.169362399999995
EDNRB,-17.81935800000001,14.221475459999999
PDYN,-1.2783000000000002,1.01897
RALB,-7.899639,5.240999
NTSR2,-4.264601,2.0897410000000005
PTPN11,-16.483959,26.06838046
STAT5A,-1.4917800000000003,1.6693290000000003
HLA-DRB1,-0.9345600000000001,2.63704
FABP9,-3.758086,0.5577329999999998
RXFP4,-3.7134400000000003,0.56618
USP47,-1.2154040000000002,5.826678
APOA1,-31.346732000000003,26.347827389999996
APEH,-0.7327400000000002,4.36110813
PANK1,-3.737199,-0.17619000000000035
DNASE1,1.6596399999999996,3.254449
ACVR1,-9.382938,14.84085446
VPS35,-10.29092048,15.974756
RIPK4,-0.9042670000000002,1.692528
SSTR3,-3.0283800000000003,2.9779900000000006
EHMT1,-1.78617,6.761581
PRKDC,-6.1355710000000006,17.7641384
SLC5A11,-4.2618,0.51265
CHST4,-4.412870000000001,3.86969
ELK1,-2.333199,0.7118959999999999
CD19,-2.442618,5.539992
SSH2,0.930711,3.042807
NR1I2,-5.848178000000001,3.702476
MAOB,-6.035398600000001,7.178768000000002
AGL,0.4304999999999999,1.551549
SLC9A3,-2.35081,0.20947000000000005
SUPV3L1,-1.9741899999999997,4.726764
PDGFRA,-11.028575000000002,26.592561460000002
KAT2A,-13.73600548,9.868357
MAN2A1,-4.420935,8.273722999999999
TASP1,-0.93442,1.438356
EPHA6,-0.8293760000000001,0.175751
SNAP25,-3.5452269999999997,11.037389
GPR34,-1.69435,1.020021
PDCD1LG2,-0.2367100000000001,1.00543
PLA2G2F,-2.7088099999999997,2.931844
FKBP1A,-9.54242,8.2373394
ABCC8,-1.855323,-0.10536999999999996
GHSR,-15.030707999999999,5.782418399999997
AAK1,-4.240619000000001,1.27583
OGDH,-4.598989,3.710534
RTN4,-9.778408480000001,13.179391460000002
LTB4R,-1.945131,0.9127500000000002
PDE6A,-3.7848699999999997,-0.023399999999999976
CACNA1G,-9.2956986,0.5234900000000002
HRH3,0.0,0.0
ITPR3,-7.985851600000001,0.3842540000000003
CXCR1,0.8578099999999997,0.6014074600000001
NPFFR2,-2.0882720000000004,3.766686
MAGI3,-4.871609,3.760765
HSD11B2,-8.99359,-0.1257680000000001
CFTR,-12.116339,12.788084999999999
CD86,-3.0715280000000003,4.711094
AXL,-12.041381000000001,13.799905460000002
COL6A6,-1.19829,-0.81053
PDE5A,-5.844537480000001,3.61884
PAK2,-7.946924,4.8177834
CBX3,-6.728539,2.8272500000000003
FMO3,1.1223100000000001,0.08922999999999992
TAF1,-5.2111730000000005,9.903753930000002
CYB5A,-2.5919786,1.1340399999999997
WNT2,-3.825046,13.828469
SND1,-0.7248600000000001,3.647539
MPL,-2.492179,2.53683
GRM2,-2.09147,6.776811
YWHAH,-10.439836,3.853576000000001
PBK,-1.6048299999999998,0.46324339999999986
SLC12A2,-1.3167990000000005,6.58249246
ABCB9,-1.73374,1.2596500000000002
EIF2AK2,-4.63806,10.247809
P2RY1,-8.755289000000003,14.996925759999996
CRABP1,-0.77397,0.19039
NOTUM,-0.747994,2.6850899999999998
NR4A3,-20.888115,14.717624459999996
M6PR,-1.81151,1.7481149999999999
CDKL3,-0.9211,0.91059
MAFK,-0.7980690000000001,1.829706
ULK2,-4.015529,4.797299000000001
JAK3,-4.1018370000000015,9.1271044
CDKL5,-2.965767,3.8415254600000006
DIO1,-6.066147000000001,0.556859
PI4KB,-2.2440100000000003,-0.9657899999999999
GART,-4.880979,3.61915
HK2,-5.672419000000001,7.019439999999999
EGFR,-18.530061,21.31411686
GYS1,0.0,0.0
EPHB4,-2.6860660000000003,0.9107714599999996
RELA,-17.902324999999998,16.772192300000004
CHRM3,-6.677318,2.9714499999999995
VRK3,-0.98221,1.5420234000000002
LPAR3,-2.903129,3.3477900000000003
MYLK,-0.3014740000000002,2.7983149999999997
MDH2,-0.7761700000000002,1.5732499999999998
PLA2G5,-10.196963000000002,-0.224696
BCHE,-3.0101379999999995,4.204046
PHKG2,-2.8133,2.300189
GRIN2D,-7.150043000000002,-0.46157899999999974
CASK,-10.681254000000001,1.8117459999999994
GAK,-3.7536590000000016,5.20150213
P2RX6,-5.122292,-0.47929799999999984
STAT3,-24.2564584,22.438785999999997
PLEC,-0.8586900000000001,0.7444399999999999
DICER1,-5.861428000000002,8.662186
AADAT,-3.1497190000000006,5.004804999999998
SLC5A1,-3.96368,-0.12447999999999992
PRKD1,-12.136374000000002,16.340156999999998
ESRRB,-9.26751948,7.009393
PHLPP1,-0.39416000000000007,2.27963
SETDB1,-1.0039000000000002,3.2371170000000005
CREB1,-10.01366938,19.955982460000005
HSF1,-15.977512899999995,19.234853
GAPDH,-6.230209,10.591942
ACHE,-11.287322,8.304226
CHRNA1,-2.8427100000000003,6.08518
MRC1,0.6812199999999999,1.557181
IL1A,-3.246743599999999,6.003769
LRP6,-10.405168,8.0894286
ARSB,-0.9981740000000003,9.408754459999999
STAT1,-15.184089,9.710078759999998
AVPR1A,-15.573739999999997,12.63669
PABPC1,-2.128,0.9744
MET,-4.057532999999999,11.034034459999999
MAS1,-7.156609,4.8971584
OGG1,-2.127174000000001,6.7911974000000015
CYP51A1,-1.90689,2.8494154000000003
CDC6,-4.248619,5.356036399999999
ADH1A,-2.48249,1.4417589999999998
FOS,-8.278136700000001,7.3030943
ADCYAP1,-16.567472999999996,17.967691000000002
CDK2,-4.424679,3.462486
ABCC2,-12.2730246,6.854775
FGF2,-13.823011480000005,16.25787746
CD200,-1.8832600000000002,4.828537999999999
HAO2,-0.55281,0.29788000000000003
MGMT,-2.3843039999999998,2.2774199999999993
ACACA,-5.576838,0.40984199999999954
TERF2IP,-6.489594,5.149829400000001
NMT2,-1.659504,3.768186
SNCAIP,-4.727929000000001,-1.292493
PTK2B,-25.223202599999997,26.75619076
MC3R,-7.067394,0.06819000000000008
CYP1A1,-11.4855308,19.84891800000001
MAPKAPK3,-2.6149649999999998,2.749068
RIPK1,-16.534934999999997,10.971848000000001
EGLN2,-10.284609,1.086563
CHRNB1,-6.4202259999999995,5.334783000000002
MMP19,-4.9032100000000005,3.7052859999999996
GSTA2,-1.064057,0.25604999999999994
VWF,-3.655622,0.35901
ADAM10,-9.190831300000001,10.335317
VCAM1,-3.6036896,3.2449964600000003
MAOA,-4.636280000000001,2.0365900000000003
ABCC10,-0.29015,0.87085
OPN1LW,-3.26825,0.9762930000000001
PLD2,-2.95386,1.868411
PGK1,-4.164707000000001,4.431339999999999
CDH1,-4.5120852000000005,6.51744
PRKAA1,-16.882042480000003,15.579869
ABAT,-14.184703600000002,8.621865000000001
RARB,-10.604065,16.079572000000002
CSNK1A1,-0.7674699999999999,4.0285052
CYP2C8,-1.387809,3.655611999999999
PTGES2,-1.66962,3.2843850000000003
INSR,-13.919615000000002,10.787549999999998
KIF3A,-4.72452,1.626154
HSD3B2,-3.9199070000000007,1.3493
S100A4,-0.76305,-0.11309999999999998
ADRA2C,-9.629924,8.637476
MAP3K12,-0.8090700000000001,1.977766
POLB,-1.4782409999999997,5.785279999999999
NEK3,-0.7146790000000001,2.17548
CYP2J2,-2.01867,-1.8795000000000002
LDHA,-1.626829,2.75232
HES1,-16.853402,22.989443460000004
NR2C1,-3.882159,3.158816
KLF10,-3.209269999999999,8.141274000000001
CISD1,-0.42132,1.520596
TP53,-24.66171287999999,37.200169929999994
BRWD1,-0.20696000000000003,-0.1312790000000001
CCNT1,-2.0145614000000007,6.081149
BMP6,-10.755177800000002,21.280652000000007
PRMT8,0.88259,3.8227149999999996
LIPG,-4.81576,4.66920893
CTRC,-1.7843,1.5808200000000001
KCNK4,-4.73526,-2.0973970000000004
CAMKK2,-3.18222,3.7026200000000005
PITPNM1,-2.2440100000000003,-0.9657899999999999
CYP26B1,-14.709524960000003,2.612818
LOXL2,-8.819280599999999,6.6280773900000005
KCND3,-6.1083099999999995,-0.5912099999999998
S1PR4,-1.43995,1.04749
CACNA1C,-11.464652999999998,6.25196
KCNC1,-1.9978875999999999,-1.7911617
MAP1B,-5.039403,5.244439760000001
SLC22A7,-0.29015,0.87085
KIF15,-4.13332,0.7366039999999999
BCL2L11,-12.109022,24.788507000000003
SLC43A1,-1.42061,2.0515299999999996
CX3CR1,-9.807913000000001,9.754005659999999
SLK,-2.622234,2.531307
RPS6KA3,-2.7871664800000007,7.7238413999999995
CAV1,-41.24047860000002,20.584188660000002
F8,-3.1653919999999998,4.13911
PANX1,-3.732882,-0.15335799999999983
GCLC,-15.113010599999999,13.100087999999998
CLK2,1.27604,2.82223
MATK,0.4208739999999999,1.4451109999999998
ENTPD8,-0.363829,0.65141
CDC42BPA,2.0621899999999993,3.3647684600000005
ADORA2B,-7.203249999999999,4.620934999999999
ADCYAP1R1,-6.358480000000001,4.657055000000001
IRAK1,-10.0359,4.834884999999999
GAA,-6.954943,5.403079
TP53RK,0.015109999999999957,0.97832
NPS,-1.8187000000000002,1.5378000000000003
LYPLAL1,0.0,0.0
HTR3A,-2.3784800000000006,0.49932
POLL,-0.7969900000000001,0.1851
FFAR1,-0.6995300000000002,2.4464300000000003
VEGFB,-4.812716999999999,6.205211459999999
TDGF1,-5.753809,7.598281459999998
GALR3,-1.1123999999999998,3.903076
UCHL5,-1.882171,2.0764333999999995
PSMB9,-13.80786,9.325260999999998
MTOR,-23.823964479999994,32.175919400000005
CSNK2B,-8.226095999999998,9.732142
TNFSF12,-2.3957900000000003,2.99255346
MPHOSPH8,-0.56592,3.331044
BRD8,-2.29,2.207977
MMP16,-2.82142,0.6065399999999997
APOBEC3F,1.3280192999999991,4.24653
FZD5,-10.092818000000001,16.3349432
NR0B2,-6.520612,9.194487
ESRRG,-6.082758999999999,3.716506
KCNJ2,-12.339889999999999,0.27398999999999996
CD209,-4.933219000000001,5.892093999999999
UGT1A6,1.3209,1.3539699999999997
SFTPD,-3.919684000000001,3.2038788599999997
SRC,-33.83497048,28.483972759999993
PPP2R5A,-4.666608999999999,3.8132630000000005
AMY1A,-0.54078,0.38199
SMG1,-5.414793,5.463273
CCNC,-0.4226120000000002,6.594886000000001
CACNB2,-12.86704,1.2571700000000008
RYR2,-20.281157599999997,4.073326300000001
GNAO1,-7.574403999999999,4.15536
PTHLH,-4.466534,9.193330999999999
SLCO2B1,-0.29015,0.87085
ICOSLG,-3.470800000000001,0.7095199999999999
MTHFD1,-3.327165,6.6692800000000005
CA7,-1.00634,-2.1436599999999997
SLC36A1,-0.9523699999999999,2.51977
PIP5K1C,-2.3102020000000003,3.2589954600000004
CPS1,-9.1569746,5.579948
MMP24,-3.063359,0.5320399999999998
OXER1,0.007449999999999957,1.19073
PRLR,-5.431604000000001,-0.6032899999999998
RHOB,-7.000266999999999,8.709273
CCL7,1.64485,3.1436024599999994
HINT1,-2.0986590000000005,3.066232
CD3D,-0.35471000000000014,5.0512060000000005
APAF1,-4.154853,8.642247999999999
CTSK,-6.95912,3.242717
PCSK6,-5.282527,5.12907
CA6,-2.52765,-0.70527
NPC1,-9.6530866,7.255936999999999
VDAC2,-1.858373,3.545610000000001
CACNA1I,-2.4370000000000003,-0.7916095399999998
ITGA1,-4.008969,3.13143946
GRB2,-9.460271000000002,13.122844460000003
CXCR3,-3.4013700000000004,4.46940546
FANCF,0.0,0.0
GZMB,-3.32966,3.8670500000000003
CECR2,-2.2006900000000003,1.3406791999999998
CALCR,-7.464110000000001,4.3261210000000005
MAP2K2,-3.5173089999999996,2.483941
ADI1,-1.3877400000000002,3.15293
MANBA,-0.4063600000000003,2.167139
RPS6KA4,-2.58917,3.63351
FZD8,-3.0125290000000007,6.208297
ERN1,-4.0378300000000005,4.682558
MAP2K7,-6.955309,-2.1747160000000005
HBB,-7.678753,8.05079
PCSK7,-1.4995070000000001,2.0689119999999996
SLC47A1,-0.29015,0.87085
HIPK3,0.19795929999999995,4.182283399999999
TRIM24,-2.8611607,10.887311
IARS,-2.3711907000000005,2.13787
GSTO2,-0.8082900000000004,0.43266999999999967
MST1R,-0.8933700000000002,5.233621
PROKR2,-0.66341,1.22831
CCL2,-12.861749,4.43375646
TNNI3,-9.076519999999999,-0.1711959999999999
ITPK1,-4.234732,1.850253
KCNJ4,-3.4561800000000003,-0.83416
MARK4,-0.779533,4.544836999999999
CAPN2,-15.54804048,13.543404
NUAK2,0.7828599999999999,2.8489269999999998
KIF1B,-5.082449,3.1796960000000003
MTTP,-0.5189900000000001,1.3930500000000001
UGT1A1,0.26759999999999995,10.283934
LGALS9,-13.633808000000002,9.42837746
DAGLB,-3.046939,0.4466899999999997
MAP3K5,-1.4683324800000006,14.228476999999996
P4HB,-6.451484000000001,4.112824999999999
PRCP,-0.2803100000000005,1.6983490000000003
SULT4A1,-2.946019,2.1046
KCNQ3,-2.29426,0.29293000000000013
CHRNB4,-7.919133,1.4705230000000005
DAO,-2.9461000000000004,2.383571
SLC16A7,-0.9216500000000001,-0.00041999999999997595
CAMK2B,0.6153069999999999,4.12629
NME2,-7.383830000000002,10.391300999999999
SMARCA4,-7.743749700000001,7.904489130000001
FGF7,-4.769872,16.61880446
STAT6,-15.446097000000002,1.4646249999999996
STK36,-4.8529800000000005,1.7285970000000002
IMPA1,-2.415919,1.18846
PLIN5,-4.2176,6.628074
PDGFA,-8.329257000000002,18.917617460000002
SCN3A,-1.3718000000000001,-0.58697
ELN,-2.2106600000000003,3.536607
CRHR2,-1.73225,0.7668910000000001
TDP2,-2.6693290000000003,2.6732104
IL10RB,0.5163399999999999,2.02352
POLR1A,-0.3032107,3.1
FNTA,-5.961549999999999,1.0441610000000003
NUDT1,-1.5136986000000003,8.50408
PTGES3,-2.0749940000000007,4.81567
CDC25C,-3.9274210000000003,5.640445000000001
CACNB3,-7.74417,0.6185200000000001
TGM1,-1.9433500000000001,0.69813
HTR2C,-7.871868480000002,5.179734
SLC22A16,-1.3285540000000002,1.1186304599999999
SLCO2A1,-0.27912000000000003,1.7050800000000002
DUSP14,-0.263919,2.6046934
OTC,-5.867438599999999,5.034517
TAF1L,-1.7865300000000006,4.6506359999999995
FARS2,-1.7818307,-0.8213100000000001
CACNA1D,-14.299093,0.18150000000000088
STK25,-4.966839,7.427039999999999
NCAM1,0.04195099999999974,4.46380946
PRKCG,-6.4164829999999995,1.8289404
ADRA1B,-5.44811,1.092834
CDC45,-2.4702499999999996,1.1520620000000001
PARG,-2.46719,1.27482
GRK6,-1.26362,1.81777
MAPK11,-1.3537770000000005,13.819113
FMO1,1.6414799999999998,4.332750000000001
NR5A1,-11.122431480000001,16.952834000000003
CXCL12,-8.415307,11.087342460000002
SLC6A9,-0.9523699999999999,2.51977
MED23,-0.34575,3.961107
LGMN,-9.801865999999997,6.541036999999999
HSPA8,-10.675443,11.42833913
TAC3,-2.206384,1.00729
ROCK2,-23.601172000000005,24.419258000000003
CDC14A,-0.4789589999999998,2.24283
SMO,-17.041704000000003,24.30804446000001
CD4,-9.346596000000002,13.151839
RBP4,-2.8268010000000006,16.1943
RPS6KA5,-4.461704000000001,6.89594446
CDKL1,-2.175058,0.8220149999999999
YWHAE,-9.651614,7.538869859999998
PAM,-6.049620600000003,7.396447
RPS6KB2,-1.4300200000000003,1.736964
AKT3,-3.3822029999999996,6.767730000000001
SHMT1,-8.559079,6.1179429999999995
FUT3,-2.08352,3.9551074999999996
PTPRR,-3.1918810000000004,7.1298874
ABL1,-33.29370900000001,36.55946386000001
SUMO1,-11.15958,4.148967
MUC1,-8.418593000000001,4.250855
PPP5C,-3.2201383,7.1671834
LTB4R2,-1.0216100000000004,1.5485124599999998
HSPD1,-7.276618999999999,6.726845999999998
GPR142,-1.26394,0.40839000000000003
NAA16,-1.5195700000000003,7.201346000000001
KIF5A,-6.25659,1.875404
EGFL7,-1.2556600000000002,0.5517029999999999
MMEL1,-0.88401,-0.25299000000000005
ITGA11,-4.34478,-0.32721854000000006
RNASE2,1.7019099999999998,3.19841746
PRKACG,-5.5742590000000005,2.819677
HBEGF,-6.170942000000001,8.999299859999999
GPR55,-1.8270500000000003,2.225361
LCK,-6.926348000000001,5.9420424600000015
STK39,-5.358879999999999,7.187572999999999
HSPA2,-8.029335000000001,5.0609752
G6PD,-5.294266599999999,11.826504400000001
HDAC1,-7.630771000000001,15.462568000000003
EPHA5,-5.475288,5.26673646
NMBR,-1.178901,0.5411600000000001
MT-CO2,-4.44338,0.8643349999999999
RORB,-8.892438000000002,11.235604000000002
PAOX,-2.38472,3.7527239999999997
AWAT2,-2.79498,-0.9430000000000001
TAS2R31,-2.73266,-0.14459999999999995
P2RY6,-7.056710000000001,4.88654
SGMS1,-3.958899,2.2754440000000002
RAPGEF4,-3.4977620000000003,3.1310640000000003
TTPA,-5.110237,6.510291999999999
B4GALT1,-6.297578000000001,12.246022459999999
EPHA7,-3.2881250000000004,4.63125946
HCN4,-11.50117,1.9949100000000004
RUVBL1,-7.073451,3.0385519299999997
SLC23A2,-6.73864,4.406129999999999
CSNK1G2,0.02894000000000002,1.0701999999999998
DNTT,-2.839932,-0.45994799999999997
CA5B,1.5136699999999998,3.08046
KIF1A,-3.2131600000000002,-0.4113760000000001
PLCB3,-2.4000500000000002,0.39168000000000003
DCLK2,-2.3419600000000003,1.079604
GPR174,0.56494,1.76137
CACNB4,-3.9800599999999995,-0.9376799999999998
SOD1,-19.804087200000005,12.884506999999997
MARK2,-6.644428,7.5241884599999995
HSP90AB1,-13.621334479999998,14.7334254
NPR1,-9.578351000000001,6.657094
GALNT2,-1.5794700000000002,1.623435
SLC22A3,-1.802989,0.5571820000000001
VEGFC,-6.317833,7.3425914599999995
SLC29A1,-2.6126899999999997,5.76987
TNFRSF1A,-9.915391480000002,12.962062999999999
ACOT2,-3.7694490000000003,1.9224449999999997
KISS1R,-1.26394,0.40839000000000003
MCAM,-2.561739,0.39961499999999994
POLN,0.0,0.0
GCGR,-3.54366,3.905541
FGFR1,-14.242985000000004,13.66743846
MAP3K13,-1.897799,4.429578
PPID,-2.2144900000000014,4.56686846
AGER,-11.981928000000003,14.095064999999996
LPAR4,-1.26394,0.40839000000000003
PTK2,-15.414245000000001,12.719280459999998
HTR1F,0.007449999999999957,1.19073
MAP3K11,-2.88816,-0.060470000000000135
